Txhash,                        BlockTimeUnix,                        BlockTime,                        Fee(SOL),                        TokenAccount,                        ChangeType,                        ChangeAmount,                        PreBalancer,                        PostBalancer,                        TokenAddress,                        TokenDecimals,                        TokenMultiplier
UpwWobfQ3s93u56Yf1f41wSC96S1gnYnVV6opaSRdbd1ebrQdrYAKbaX1QAZbKYRKiToe5xqLFNMLR1FREUG56h,1777318509,2026-04-27T19:35:09,0.0000754,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,1137506,1034760003,1033622497,So11111111111111111111111111111111111111111,9,1.0
2zfXaL9RRtV8NjATYWbkrpGuij9if4AprRtBGRULfq6LuVFBgy6kHN2BfurqFTQ81VpSNL3eB3jrhq3W2M9SP8j8,1777318330,2026-04-27T19:32:10,0.000026952,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,976013,1035736016,1034760003,So11111111111111111111111111111111111111111,9,1.0
2PorGCoe67rtYEfDk77BVMKq2ZwRLGrrmqniv9CD3wMfgWtKcYTKao2W7n5eqzY4JzpwDe4VFyUpckMKmcdRZQ9x,1777317716,2026-04-27T19:21:56,0.000016339,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,3014717,1038750733,1035736016,So11111111111111111111111111111111111111111,9,1.0
42hno1r3mtZPdQ1aoC7uhuU5xq3R98j5tsfmv9cQFYgswMVH1m9KMwYYsLNt9jMjxNzjA9yXykKfYyTYrwfU8278,1777317403,2026-04-27T19:16:43,0.000021454,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,957686,1039708419,1038750733,So11111111111111111111111111111111111111111,9,1.0
3shAZoLD94QLQMhPhQ8XZNQJLEnhcafwJETbS67eQLUs4KmV1M6hFkNhubdw5WQki4d77mFYouQ9UojWNqXDnqhn,1777317222,2026-04-27T19:13:42,0.000026667,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,975063,1040683482,1039708419,So11111111111111111111111111111111111111111,9,1.0
2ScCKNB488DGwfGsz7btrbCpXie6XCPGGRFDkQ4aGJDoiFC2VSW2s1tbBh6fyyGuNdJHsBaqihs3eHXNCZ7aBCah,1777317116,2026-04-27T19:11:56,0.000017248,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,3017745,1043701227,1040683482,So11111111111111111111111111111111111111111,9,1.0
4ou1BbgyATEzEtfUcn2HCndsdP5XE5feFS3XCrHuFRrGTiSjZoyCFkDP7Mf352M5tRJyQNbSQ6jxj8Fm1H8qkYeq,1777317111,2026-04-27T19:11:51,0.000017257,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,943696,1044644923,1043701227,So11111111111111111111111111111111111111111,9,1.0
6532pvRZVydJDmdL7MVyWNbnTCh9RsgcCkvAgVF4zWsyrMTV34GA3pTpYc9myXUH7PwoTuxyKp3FoW71GxYXjmSY,1777316932,2026-04-27T19:08:52,0.000015347,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,937329,1045582252,1044644923,So11111111111111111111111111111111111111111,9,1.0
5Znqn566AsLiZ5WqJ71XfabyF4aZf1M15pfiEb6tg2nFSdRB93TEE5bPhBSesWaTttze52SRdgGgi5o8EmoWxWL4,1777316199,2026-04-27T18:56:39,0.000014235,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,2972901,1048555153,1045582252,So11111111111111111111111111111111111111111,9,1.0
X1JkkYevVM5RBf9ev3vRKCiCmjG9rU8ZMMYtHRVCNwdHrzDHG7pNT9zQ1QagbU8uLYvp5a96GFBpia8Tjm14Cv7,1777316016,2026-04-27T18:53:36,0.000016158,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,2979312,1051534465,1048555153,So11111111111111111111111111111111111111111,9,1.0
zxnzXfAgUEUk7EHfcDQUpgy6AwPfceLYPREncG9St64vTEhm1FWn3Nh5j9bXG6eJundyyoXFe26eSe5D3GPAJgX,1777315893,2026-04-27T18:51:33,0.000027408,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,977531,1052511996,1051534465,So11111111111111111111111111111111111111111,9,1.0
5EgC6dRJUkHuJDC3iDvjrZw1eM5wJveto9eBepGSaX4qRHiDswM6iaPrDNwqdQdRLE7rsycFbWWUquitQaBhzvPq,1777315689,2026-04-27T18:48:09,0.000016684,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,941785,1053453781,1052511996,So11111111111111111111111111111111111111111,9,1.0
2ukytcoNteopGx2J4csWCHivJmrWJxnS7noBYtCSKwvFRNSg57EX2Y7Ku61PfzjU128o9u2Jpey3STbVrXWpCG5v,1777315682,2026-04-27T18:48:02,0.000016701,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,5020403,1058474184,1053453781,So11111111111111111111111111111111111111111,9,1.0
9TmVPyzCyWz77Gx6mmZKw92pTKr9fEhvPrD8SCzUwcWY46V6BqFpgY6MFWD6X4FtU3QQBPLxRjV7kpdv8BiTVgb,1777315658,2026-04-27T18:47:38,0.000027941,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,5127469,1063601653,1058474184,So11111111111111111111111111111111111111111,9,1.0
3FKfGgrYapSyjWPUbmR8rNtyfdmkmrdavUKxzDF9aDFq7Knk6gmknMrjAxSfDmgpL4bv7c4zX4pcLsyJv8qE7HbU,1777315635,2026-04-27T18:47:15,0.000018101,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,946510,1064548163,1063601653,So11111111111111111111111111111111111111111,9,1.0
LrSW9tBg2DgK5GNqL6wLJ8XZh6x94j2jvYbirQqYVMK7k9orijLur1ykqWoRF1yPXs7XGt4iiGTyxaKHRWmBZEn,1777315373,2026-04-27T18:42:53,0.000042263,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,3066329,1067614492,1064548163,So11111111111111111111111111111111111111111,9,1.0
4WEtP9jvnWy3TxFmhjij4AkA9HTHXYdLZ6d9cbRwKkK87hqKtt6CbVMG3WorPif5J8pdrArZirarFqBwHRiQfeXE,1777314943,2026-04-27T18:35:43,0.000041477,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,1024428,1068638920,1067614492,So11111111111111111111111111111111111111111,9,1.0
7Y7L8h6GMTrfVMMoosKHtACBA2eebNGmukYiztAcZAem85QTwL4zKL2BjpAYd6vFDeTCa1MvgmyhXaMeh6GYq4x,1777314847,2026-04-27T18:34:07,0.000015434,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,3011700,1071650620,1068638920,So11111111111111111111111111111111111111111,9,1.0
4RVgUSCr2BFkVBBCRwGjyD2Pet6bnXbXDDPsbre9crZfJj95Rg7ARf48Qhd52Y2pgPiyrCaKUeg1sEZXEvXpxR3n,1777314369,2026-04-27T18:26:09,0.000030081,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,986442,1072637062,1071650620,So11111111111111111111111111111111111111111,9,1.0
3YDuQcLQusnANkkbtGqWNgqa8nfXwpWYnfmkqzbYeqSbWCS2ERKhwRgwjaET9NWzi7AzUBYur3n4hvJRhjtxbcuw,1777314315,2026-04-27T18:25:15,0.000016948,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,5090826,1077727888,1072637062,So11111111111111111111111111111111111111111,9,1.0
mWkrwCiyUVeaNGPqJ12ssqx5MRqYs4Ax7qQghzDRPoy2Quh7kgYKib1Tky6jgUTr85F9UZxGh2LtfDhuuqsmVPW,1777313561,2026-04-27T18:12:41,0.000018138,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,3020712,1080748600,1077727888,So11111111111111111111111111111111111111111,9,1.0
43Wcm8UbWQATS1oxSmbjHr7Nx3X8TPKCxbPtH36KKGYQYL3FFLnhoX5X67r7AexGqZEcexBAKJ9tGvQXuKBDWq1z,1777312816,2026-04-27T18:00:16,0.000013705,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,931856,1081680456,1080748600,So11111111111111111111111111111111111111111,9,1.0
7MjZanSHUSbtEGStVfnfgqLbFBS89YgqqvyuYzHpkmPgJfn4bHhB9oEsjYczGBXmc3HwqoDHSg49rzCeFuU2yHx,1777312474,2026-04-27T17:54:34,0.000015885,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,939123,1082619579,1081680456,So11111111111111111111111111111111111111111,9,1.0
46rpnzRp1gJ7hqmpuvV6U8MjarX5b4srqKgqAQ2rtqQnMPsoYpjodyMm8PMoma98DXnpeoAgRZa5Mtf8B853TGZx,1777312331,2026-04-27T17:52:11,0.00001965,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,951672,1083571251,1082619579,So11111111111111111111111111111111111111111,9,1.0
44oinbybRicUCBgYpzswuWHKFPQaeEn6wSes9aT1j71qND8DN6DHjXu8XjPmjimxRJXnK4ESpbC1yWhGsa1Eh9W5,1777312004,2026-04-27T17:46:44,0.000017087,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,3017209,1086588460,1083571251,So11111111111111111111111111111111111111111,9,1.0
5QyTLEjPLY45b8ShmZY4pUYouRFX3wU4N4tmfgtVNiXS8xdaXLAUQ9yzzkZ5WLXFDVYgK81778YSCUMxKv6k37Hi,1777311265,2026-04-27T17:34:25,0.000014229,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,3007682,1089596142,1086588460,So11111111111111111111111111111111111111111,9,1.0
5fQynmrhtiNigXHpLjpmVhFn25PEWsYeEgiTqNv3Q2TFoZZGgoqbFshbZZfNZoPHRdEYgHVwdepegwhUx79GZdcW,1777311161,2026-04-27T17:32:41,0.000012351,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,3001424,1092597566,1089596142,So11111111111111111111111111111111111111111,9,1.0
3Y3gpfT3MmZUHifQ7WceYGRWgbrjMfXSqRnRe29bruS1tXBC6Mpmqhy1no2D7mrYNKdawQ69SfAXvX51KrcCQnFd,1777309805,2026-04-27T17:10:05,0.000051039,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,1056302,1093653868,1092597566,So11111111111111111111111111111111111111111,9,1.0
66KkbxPgWEdeszs46jVRuJ8e54NHu9E42hbVPeLsFbuvRaT5VEybQmXwuLg1rpesjAqdEsziTPbpVKdoS9nqcq6B,1777308888,2026-04-27T16:54:48,0.00002305,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,3037087,1096690955,1093653868,So11111111111111111111111111111111111111111,9,1.0
NUiACPYw6vN5jtHFsJ5gmuLDfTHn34m66sRTsWDv39YEopR6MLJKLVhXYy3vGdmRr8RtFqd4D8g8cscahZDwRXr,1777308850,2026-04-27T16:54:10,0.000017126,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,943258,1097634213,1096690955,So11111111111111111111111111111111111111111,9,1.0
53bg7mzYhGDx6bzfo2VfFQ5XrGvna91ErKGVmFTfv9g6wUH8YrXxuqchDu8N8aZ9Wm8WmmaphxszLiGks1TxEaHA,1777308236,2026-04-27T16:43:56,0.000011785,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,2999537,1100633750,1097634213,So11111111111111111111111111111111111111111,9,1.0
9f3fv3PJZT1K9gGu9NvjKBxQ9Em9sWuiYEpm7uGR2tAwkUAhG3ZChzQBqpV3sCj57W4MfsF9hqQqnWZTZQBGNyL,1777307705,2026-04-27T16:35:05,0.000014401,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,934176,1101567926,1100633750,So11111111111111111111111111111111111111111,9,1.0
2vcT31Tre4ty4YeMQMbkpdhcwyfJy8D537E8BTYGdyMeJf8SgdEVSmXWn3KeK4iKFq7qBDYttj3y9p7RNg1ujin9,1777307144,2026-04-27T16:25:44,0.000017552,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,2983960,1104551886,1101567926,So11111111111111111111111111111111111111111,9,1.0
2njeNnYZgY6wBECd2F4H76zcxtjZfFkqFhFZhUHpvsBAa1zryLctymmHHzKpYKawUpJn9DmuUASJ1TEbGurrbMSN,1777306489,2026-04-27T16:14:49,0.000015233,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,2976230,1107528116,1104551886,So11111111111111111111111111111111111111111,9,1.0
2HUNMTtejAwEMMyGjdCL22ic8CND46nsvqn1duYJsgEqBUXGFe6WJB4qWPMsC5h5GTFYrNL9EmrrBo46RT7BG2Rv,1777306253,2026-04-27T16:10:53,0.000013154,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,5078180,1112606296,1107528116,So11111111111111111111111111111111111111111,9,1.0
2v32zqco7ivLAx1gjXmBzY9RouPFu5LxvQCG5a3LXPD9obGDFvYoT1xjaSYEobsJy35Uc51jZ7dFUi6BaKhMtvdz,1777305103,2026-04-27T15:51:43,0.000028764,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,982051,1113588347,1112606296,So11111111111111111111111111111111111111111,9,1.0
2N2EinWmijLa8A3YfqamGH6jqwBcofqz2stsm5UaAja12hZHWgPN6xmNQxc17GcjyCv7yL4VbFbhXoBmNPFU5fjZ,1777305094,2026-04-27T15:51:34,0.000030425,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,987589,1114575936,1113588347,So11111111111111111111111111111111111111111,9,1.0
iL6BPMrYyQTH3Ukk2a125LgzwSf8aYuvNirE4MzxPt979F5nRjocXS9q4PWZ3Xv6YvezRRiW54PFqbE7S38vqcg,1777305081,2026-04-27T15:51:21,0.000016934,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,5021180,1119597116,1114575936,So11111111111111111111111111111111111111111,9,1.0
2VKuRTEsMQtYwsLngEvhEtpjqdRLxi8YYtpxrK4744qQpNnvBNvTgAjgh9EX3vu3HgUsN3UMcCaUuzoDnm4L7Ey6,1777304633,2026-04-27T15:43:53,0.000018901,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,949176,1120546292,1119597116,So11111111111111111111111111111111111111111,9,1.0
3iHVhM2ENZC8ipwGSg6H4Y6a9BS3BxJ6EZ8e3G5eTLP4aJYvfhsaeZfX8TTe8wBPC33eEMQMfK8MiocUot2xvr1F,1777303746,2026-04-27T15:29:06,0.000084215,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,3206170,1123752462,1120546292,So11111111111111111111111111111111111111111,9,1.0
4H6p2tEtx28WAFFSU4bajSZ3fQW9PFECyCBEq8A5k8gK4AuRwBUPUgF7Rse2bazSDNNqrwiM9uWb5XJr4f3wTWKx,1777303735,2026-04-27T15:28:55,0.000079777,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,3191376,1126943838,1123752462,So11111111111111111111111111111111111111111,9,1.0
5S8soueHjFzJvfPeeFJoBdezxfm4GsWFJjUFeq6qPAAmq9HSSU8Uz6LWEVAWZweDyvmaNqUx7zMGM5fuCvp75QMW,1777303363,2026-04-27T15:22:43,0.000104203,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,3272796,1130216634,1126943838,So11111111111111111111111111111111111111111,9,1.0
4AqhVa5SFR4wnsYjnByMsWehnoZyku4V4oNbDesEfFp96GREJzxWLb6ZxdD1mNgfJpK8oXHCa7zVApfZCodN2w7Y,1777302724,2026-04-27T15:12:04,0.000027985,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,3018736,1133235370,1130216634,So11111111111111111111111111111111111111111,9,1.0
GNgf4t7fiqWBGLDm3iQqkhhU2MyK1K6wfVrhMfFWrVxuosEk6xS129pwd9HUGbv6XT3onGpZJpiPsxKUVYiVw85,1777302691,2026-04-27T15:11:31,0.000025328,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,3009880,1136245250,1133235370,So11111111111111111111111111111111111111111,9,1.0
5bpJm9251rqwRpJFuRk4meZD5zquzSE3oXvPYQ5JXAAPExYrNSjRGViepMnSCNtqYKKkqxmXmyAVEw7Q6jvBA1Ss,1777302338,2026-04-27T15:05:38,0.000101875,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,3265035,1139510285,1136245250,So11111111111111111111111111111111111111111,9,1.0
2sMA3WicqqAL64r4abnSBsChakaSZkkrfXZRRuRnL2RHYm2n6753vVePByZN6x2P5iyZ7eeYqgswsVn1c61AC52w,1777302330,2026-04-27T15:05:30,0.000115212,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,3309493,1142819778,1139510285,So11111111111111111111111111111111111111111,9,1.0
2stksUSGWhtT6MqwoDENaNSBZYPxRZduJBAegukQtPZZMeeKAorPscweomEGmozbJKXx8aWoecWunez3wDQr8Jmb,1777302111,2026-04-27T15:01:51,0.000016361,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,5019268,1147839046,1142819778,So11111111111111111111111111111111111111111,9,1.0
5eLJW8TyfuZd8cHbcVMz1tACzH7nRfsDACFoY2MHtdyMPKqvxAqbvxBMRoP3DLQn2baKWxVPEz8yg84vrrYpDw3F,1777300896,2026-04-27T14:41:36,0.000016044,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,939653,1148778699,1147839046,So11111111111111111111111111111111111111111,9,1.0
287w6DqqnZgvYWpFUoNpNGaqvrTxnjahSZVWj8pFF8o6vJy94GGenigjqqczKqZqH8yF6F6n9FrT2St13jSdavv5,1777300857,2026-04-27T14:40:57,0.000014489,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,934469,1149713168,1148778699,So11111111111111111111111111111111111111111,9,1.0
23yJPKeXbJGXjbKKDiTshodDoc9v1d2an2UHXpfzRUN2cDoybnvHpw9jaZg3xEU7tCkzXPi6ugS7tAD43tsqrkL2,1777300496,2026-04-27T14:34:56,0.000019814,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,2991500,1152704668,1149713168,So11111111111111111111111111111111111111111,9,1.0
3mD1WqUbef5DiCUUKXB53insmKfypaiJRWgiLEuVAWFzXECPdN9w8oCz5hK31B1P8wCA61nadP2sFVqofXUyqLXn,1777299915,2026-04-27T14:25:15,0.00002067,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,955071,1153659739,1152704668,So11111111111111111111111111111111111111111,9,1.0
5ZTqmgP198AjUHkgmsmiBWeP7g9rGk55P7vkRoQrN4pDpbxZ3xA53vtDZjRFxQRskCYAHi3pERZVDK7Gfr2mRmBz,1777297865,2026-04-27T13:51:05,0.000017151,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,3017422,1156677161,1153659739,So11111111111111111111111111111111111111111,9,1.0
5yYj3hKpKhsvTScU1eCVUZPZNYWWXFhvBf2cn9reyPR7ffjeJCxpxwe8LP66zULPfPBPStZiTkJqYb6CzGCwxdbj,1777297111,2026-04-27T13:38:31,0.000021668,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,958399,1157635560,1156677161,So11111111111111111111111111111111111111111,9,1.0
4L7eSWL4tPcZMMgEPbNU8BRWo4wNeLM5zuvrwYyBwvCg6X2k2wK26FziTr5yqDV4jUfy79qDZkrHWEGboGuYcixf,1777296542,2026-04-27T13:29:02,0.000012094,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,926486,1158562046,1157635560,So11111111111111111111111111111111111111111,9,1.0
4fa2vGkxuwWB2txfMPNgJtKc2pfCHot1JK1CT7dYhfKJMLsU5mL18Wvgcc8kCR5Da1ax85zH5QkSdEihaPHvRQDA,1777295790,2026-04-27T13:16:30,0.000014015,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,2972169,1161534215,1158562046,So11111111111111111111111111111111111111111,9,1.0
5K7BoV79BkQD76rvff4Te343LbXui7quetRmhoagFf2hk2nTYpiLUkh3SKXZUrsjXJ3FoCD7RyGQVp4NNPrqEWZG,1777295239,2026-04-27T13:07:19,0.000012221,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,926910,1162461125,1161534215,So11111111111111111111111111111111111111111,9,1.0
4rJ7HK4gYBSkCY6Vwu68VrnUVxtawwS9TR7L7wVwnZXm5qqjypST4gCv2NCqGaYwGeHoqNNBiTJB95ieeD5dK5sS,1777294634,2026-04-27T12:57:14,0.000015049,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,5084496,1167545621,1162461125,So11111111111111111111111111111111111111111,9,1.0
5ZmeDy3ks4AejrMXG88EmUVfhZd7efKYEMyeGhEuKhHak2VrTputZciZ8VWL7CavAcrK33guFQ627g71myzvYyG1,1777294570,2026-04-27T12:56:10,0.000012226,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,5005486,1172551107,1167545621,So11111111111111111111111111111111111111111,9,1.0
552z8UPahXMRn4yLNmRoGYfAM8oNGMjPUXKDFG3S4XaoiCsNXVWamXGsw8ANvbAiCnUoMu9KJpgdCC15qsQaZE29,1777294048,2026-04-27T12:47:28,0.000011562,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,2998793,1175549900,1172551107,So11111111111111111111111111111111111111111,9,1.0
5gtF4wC1fn6nT126NbpuQifrybauDe8aW6Hp3W5vY7hbmtJQf5oUTzPH5ceaw8a3jiMcu9SLBdWwBnygBduZ258s,1777292224,2026-04-27T12:17:04,0.000161789,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,3499548,1179049448,1175549900,So11111111111111111111111111111111111111111,9,1.0
5skNUgudnTZaYa9fse5mhDypW7fRWUq7pmiUTwgFwSJ3wwksEZ6CaemkfzuPdExzoaXgHySAcq8DVL9xrcKgNmf1,1777291537,2026-04-27T12:05:37,0.000008787,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,2989543,1182038991,1179049448,So11111111111111111111111111111111111111111,9,1.0
2MgXicfaJ8rpgGXqrvipX4ykgYgJhoHcXLxnV7R1YKnt2seHDZTVSuEW7HHbS8LFukxFA5fwrZ2qnxtbgcMfwPZb,1777288866,2026-04-27T11:21:06,0.000008147,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,913330,1182952321,1182038991,So11111111111111111111111111111111111111111,9,1.0
5Lsx4FvFF1BWSUL38E5x78DgKVE9i9VaFHBfQqwkqUvaJ5banwu62moehtgxgLcVvG29XsmDK5jJBHitMnFj1kBW,1777288618,2026-04-27T11:16:58,0.000008955,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,916022,1183868343,1182952321,So11111111111111111111111111111111111111111,9,1.0
5ZowJD3PFg6W4Z7z9KogqR1KSYeBFhqrcHxVp7bzV7F5vPk55J5zMNDq9mvd3uPDvyx3czbeWoFJH9mei3VJVgCQ,1777288568,2026-04-27T11:16:08,0.000008555,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,2953970,1186822313,1183868343,So11111111111111111111111111111111111111111,9,1.0
5PxrfBivpiT7WyfZasdQpUujsoRi83WQbV5jZWNRo1431r7hnLrKqzT4VBsFCN3TDEmxMTG8YdnyZcQfHjkDF1Cx,1777287410,2026-04-27T10:56:50,0.000008424,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,914251,1187736564,1186822313,So11111111111111111111111111111111111111111,9,1.0
5FpdX1jfgBJv3zMM6fATYjTB7NKQXjBvQhrbtVk2izTRayHwkJg5nGJg71u1jDnMfjPn3D1yesS6r9jbTfeRKYSN,1777286383,2026-04-27T10:39:43,0.000008884,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,915786,1188652350,1187736564,So11111111111111111111111111111111111111111,9,1.0
9JuEqXq4KaGjkZ1bKrY7afqVKUamAd68npbujJParLq7EycLNWYnqyE3BASD3vZKtnm49YKApSXbkPSvH19uTUi,1777286008,2026-04-27T10:33:28,0.00000862,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,2988985,1191641335,1188652350,So11111111111111111111111111111111111111111,9,1.0
4skdbbrZR7J6b4Qsa7SM2bySNrqb2hdW6THMuFA6iC41H91FTNBMDEWfqbPkcPw83GvokRDXnawQjm6FFqNYCWn1,1777284742,2026-04-27T10:12:22,0.000008451,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,914343,1192555678,1191641335,So11111111111111111111111111111111111111111,9,1.0
Y1xM37R9Jwpxf2TVZCr4i7dUd3tK6KCgCB9yDsYjJ4hT95qvcTzVZ9ULtuDtPHD3opJGYHPR6Wkxj8xjKVf8soP,1777284198,2026-04-27T10:03:18,0.000008127,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,913262,1193468940,1192555678,So11111111111111111111111111111111111111111,9,1.0
3eJa5gtDf7Y45yKDmLa7CfTo9aiXyCT9mSNu5xrYXXo7YhkBHSTSM3LrkgaLwSuRw1VYte1WLTeiPBkRWCZhc9S5,1777283548,2026-04-27T09:52:28,0.000009437,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,917630,1194386570,1193468940,So11111111111111111111111111111111111111111,9,1.0
5Rpt3iTuaMfqaWCJVn1uccbCwEVVDzCD27h5BBbVpLNixVvs33Jw33vy72nvMYVqzqe4uYY9NBVN2csksMt1P3G6,1777283088,2026-04-27T09:44:48,0.000013328,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,930599,1195317169,1194386570,So11111111111111111111111111111111111111111,9,1.0
2UtEDSpyzC1AD2EbndLu24P8Krsp5WMjHB6g8FTBSTEQJN6HPmitWSu8tWeHzNQpBnpzXB1MaahdbE2Qx63csVr4,1777282374,2026-04-27T09:32:54,0.000008278,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,913765,1196230934,1195317169,So11111111111111111111111111111111111111111,9,1.0
29zoU2ec64C4MMWdy39P5TanhFdrQqnnf6G8jPumU8cHvtzPAkDWHtBLpUof4HGNSgtRjALpyhKQapn3D5dRhf33,1777281645,2026-04-27T09:20:45,0.000012302,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,927180,1197158114,1196230934,So11111111111111111111111111111111111111111,9,1.0
